1 qid:1403 1:0.024922 2:0.000000 3:0.000000 4:0.000000 5:0.021739 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.019428 12:0.000000 13:0.000000 14:0.000000 15:0.019457 16:0.016133 17:0.250000 18:0.240000 19:0.571429 20:0.016456 21:0.722380 22:0.758576 23:0.837199 24:0.716530 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.714381 38:0.752038 39:0.830668 40:0.706768 41:0.024822 42:0.005597 43:0.025424 44:0.600000 45:0.521739 46:0.000000 #docid = GX103-81-0750497 inc = 0.907600288548556 prob = 0.572989
0 qid:6801 1:0.084795 2:0.000000 3:0.000000 4:0.666667 5:0.096210 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.089984 12:0.000000 13:0.000000 14:0.666667 15:0.105709 16:0.002464 17:0.000000 18:0.461538 19:0.439024 20:0.002488 21:0.958905 22:0.990921 23:0.807481 24:0.852006 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.936276 34:0.996410 35:0.903220 36:0.990243 37:0.938492 38:0.993500 39:0.823596 40:0.833871 41:0.000000 42:0.000000 43:0.100000 44:1.000000 45:0.502041 46:0.000000 #docid = GX215-81-0356864 inc = 0.436593232372821 prob = 0.12217
0 qid:6801 1:0.084795 2:0.000000 3:0.000000 4:0.666667 5:0.096210 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.089984 12:0.000000 13:0.000000 14:0.666667 15:0.105709 16:0.002464 17:0.000000 18:0.461538 19:0.439024 20:0.002488 21:0.958905 22:0.990921 23:0.807481 24:0.852006 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.936276 34:0.996410 35:0.903220 36:0.990243 37:0.938492 38:0.993500 39:0.823596 40:0.833871 41:0.000000 42:0.000000 43:0.100000 44:1.000000 45:0.502041 46:0.000000 #docid = GX215-81-0356864 inc = 0.436593232372821 prob = 0.12217
0 qid:6801 1:0.084795 2:0.000000 3:0.000000 4:0.666667 5:0.096210 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.089984 12:0.000000 13:0.000000 14:0.666667 15:0.105709 16:0.002464 17:0.000000 18:0.461538 19:0.439024 20:0.002488 21:0.958905 22:0.990921 23:0.807481 24:0.852006 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.936276 34:0.996410 35:0.903220 36:0.990243 37:0.938492 38:0.993500 39:0.823596 40:0.833871 41:0.000000 42:0.000000 43:0.100000 44:1.000000 45:0.502041 46:0.000000 #docid = GX215-81-0356864 inc = 0.436593232372821 prob = 0.12217
1 qid:2736 1:0.572954 2:0.000000 3:0.000000 4:0.000000 5:0.568905 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.491113 12:0.000000 13:0.000000 14:0.000000 15:0.486951 16:0.342302 17:0.150000 18:0.000000 19:0.428571 20:0.342488 21:0.898698 22:0.726393 23:0.845451 24:0.749018 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.888330 38:0.706480 39:0.810798 40:0.727185 41:0.002440 42:0.071429 43:0.000000 44:0.714286 45:0.658228 46:0.000000 #docid = GX261-52-13271697 inc = 1 prob = 0.270408
1 qid:2736 1:0.572954 2:0.000000 3:0.000000 4:0.000000 5:0.568905 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.491113 12:0.000000 13:0.000000 14:0.000000 15:0.486951 16:0.342302 17:0.150000 18:0.000000 19:0.428571 20:0.342488 21:0.898698 22:0.726393 23:0.845451 24:0.749018 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.888330 38:0.706480 39:0.810798 40:0.727185 41:0.002440 42:0.071429 43:0.000000 44:0.714286 45:0.658228 46:0.000000 #docid = GX261-52-13271697 inc = 1 prob = 0.270408
1 qid:2736 1:0.572954 2:0.000000 3:0.000000 4:0.000000 5:0.568905 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.491113 12:0.000000 13:0.000000 14:0.000000 15:0.486951 16:0.342302 17:0.150000 18:0.000000 19:0.428571 20:0.342488 21:0.898698 22:0.726393 23:0.845451 24:0.749018 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.888330 38:0.706480 39:0.810798 40:0.727185 41:0.002440 42:0.071429 43:0.000000 44:0.714286 45:0.658228 46:0.000000 #docid = GX261-52-13271697 inc = 1 prob = 0.270408
1 qid:1597 1:0.119171 2:0.200000 3:0.500000 4:0.000000 5:0.115183 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.121466 12:0.200000 13:0.500000 14:0.000000 15:0.117103 16:0.062179 17:0.166667 18:0.588235 19:0.000000 20:0.062893 21:0.848845 22:0.493325 23:0.759618 24:0.549229 25:0.364496 26:0.703243 27:0.535547 28:0.771492 29:0.433083 30:0.725765 31:0.740402 32:0.782108 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.797383 38:0.393808 39:0.711766 40:0.519571 41:0.000924 42:0.090909 43:0.153846 44:0.000000 45:0.372093 46:0.000000 #docid = GX013-63-15984467 inc = 0.839622795794489 prob = 0.932192
1 qid:1597 1:0.119171 2:0.200000 3:0.500000 4:0.000000 5:0.115183 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.121466 12:0.200000 13:0.500000 14:0.000000 15:0.117103 16:0.062179 17:0.166667 18:0.588235 19:0.000000 20:0.062893 21:0.848845 22:0.493325 23:0.759618 24:0.549229 25:0.364496 26:0.703243 27:0.535547 28:0.771492 29:0.433083 30:0.725765 31:0.740402 32:0.782108 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.797383 38:0.393808 39:0.711766 40:0.519571 41:0.000924 42:0.090909 43:0.153846 44:0.000000 45:0.372093 46:0.000000 #docid = GX013-63-15984467 inc = 0.839622795794489 prob = 0.932192
1 qid:1597 1:0.119171 2:0.200000 3:0.500000 4:0.000000 5:0.115183 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.121466 12:0.200000 13:0.500000 14:0.000000 15:0.117103 16:0.062179 17:0.166667 18:0.588235 19:0.000000 20:0.062893 21:0.848845 22:0.493325 23:0.759618 24:0.549229 25:0.364496 26:0.703243 27:0.535547 28:0.771492 29:0.433083 30:0.725765 31:0.740402 32:0.782108 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.797383 38:0.393808 39:0.711766 40:0.519571 41:0.000924 42:0.090909 43:0.153846 44:0.000000 45:0.372093 46:0.000000 #docid = GX013-63-15984467 inc = 0.839622795794489 prob = 0.932192
0 qid:3458 1:0.207207 2:0.666667 3:1.000000 4:0.000000 5:0.211712 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.126189 12:0.499480 13:0.701408 14:0.000000 15:0.137918 16:0.135814 17:0.200000 18:0.500000 19:0.272727 20:0.135944 21:0.720789 22:0.493474 23:0.537668 24:0.535963 25:0.717060 26:0.945210 27:0.907963 28:0.954592 29:0.674485 30:1.000000 31:1.000000 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.769938 38:0.516678 39:0.549855 40:0.544534 41:0.000723 42:0.017544 43:0.000000 44:0.200000 45:0.343750 46:0.000000 #docid = GX243-12-5066810 inc = 0.763320891129778 prob = 0.125088
0 qid:3458 1:0.207207 2:0.666667 3:1.000000 4:0.000000 5:0.211712 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.126189 12:0.499480 13:0.701408 14:0.000000 15:0.137918 16:0.135814 17:0.200000 18:0.500000 19:0.272727 20:0.135944 21:0.720789 22:0.493474 23:0.537668 24:0.535963 25:0.717060 26:0.945210 27:0.907963 28:0.954592 29:0.674485 30:1.000000 31:1.000000 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.769938 38:0.516678 39:0.549855 40:0.544534 41:0.000723 42:0.017544 43:0.000000 44:0.200000 45:0.343750 46:0.000000 #docid = GX243-12-5066810 inc = 0.763320891129778 prob = 0.125088
0 qid:3458 1:0.207207 2:0.666667 3:1.000000 4:0.000000 5:0.211712 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.126189 12:0.499480 13:0.701408 14:0.000000 15:0.137918 16:0.135814 17:0.200000 18:0.500000 19:0.272727 20:0.135944 21:0.720789 22:0.493474 23:0.537668 24:0.535963 25:0.717060 26:0.945210 27:0.907963 28:0.954592 29:0.674485 30:1.000000 31:1.000000 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.769938 38:0.516678 39:0.549855 40:0.544534 41:0.000723 42:0.017544 43:0.000000 44:0.200000 45:0.343750 46:0.000000 #docid = GX243-12-5066810 inc = 0.763320891129778 prob = 0.125088
1 qid:2126 1:1.000000 2:0.000000 3:0.000000 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.000000 14:0.000000 15:1.000000 16:0.905659 17:0.033333 18:0.090909 19:0.428571 20:0.905781 21:0.843284 22:0.508825 23:0.772519 24:0.490568 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.840030 38:0.501096 39:0.769945 40:0.485203 41:0.000401 42:0.003281 43:0.089457 44:0.750000 45:0.419355 46:0.000000 #docid = GX052-41-10583794 inc = 1 prob = 0.0590858
1 qid:2126 1:1.000000 2:0.000000 3:0.000000 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.000000 14:0.000000 15:1.000000 16:0.905659 17:0.033333 18:0.090909 19:0.428571 20:0.905781 21:0.843284 22:0.508825 23:0.772519 24:0.490568 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.840030 38:0.501096 39:0.769945 40:0.485203 41:0.000401 42:0.003281 43:0.089457 44:0.750000 45:0.419355 46:0.000000 #docid = GX052-41-10583794 inc = 1 prob = 0.0590858
1 qid:2126 1:1.000000 2:0.000000 3:0.000000 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.000000 14:0.000000 15:1.000000 16:0.905659 17:0.033333 18:0.090909 19:0.428571 20:0.905781 21:0.843284 22:0.508825 23:0.772519 24:0.490568 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.840030 38:0.501096 39:0.769945 40:0.485203 41:0.000401 42:0.003281 43:0.089457 44:0.750000 45:0.419355 46:0.000000 #docid = GX052-41-10583794 inc = 1 prob = 0.0590858
0 qid:2371 1:0.520179 2:0.000000 3:0.000000 4:0.000000 5:0.520179 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.702270 12:0.000000 13:0.000000 14:0.000000 15:0.702238 16:0.144093 17:0.000000 18:0.000000 19:1.000000 20:0.144288 21:0.779046 22:0.504342 23:0.684213 24:0.525286 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.782506 38:0.513393 39:0.683721 40:0.533148 41:0.000000 42:0.000000 43:0.000000 44:1.000000 45:0.638889 46:0.000000 #docid = GX260-51-14512745 inc = 1 prob = 0.347916
0 qid:2371 1:0.520179 2:0.000000 3:0.000000 4:0.000000 5:0.520179 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.702270 12:0.000000 13:0.000000 14:0.000000 15:0.702238 16:0.144093 17:0.000000 18:0.000000 19:1.000000 20:0.144288 21:0.779046 22:0.504342 23:0.684213 24:0.525286 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.782506 38:0.513393 39:0.683721 40:0.533148 41:0.000000 42:0.000000 43:0.000000 44:1.000000 45:0.638889 46:0.000000 #docid = GX260-51-14512745 inc = 1 prob = 0.347916
0 qid:2371 1:0.520179 2:0.000000 3:0.000000 4:0.000000 5:0.520179 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.702270 12:0.000000 13:0.000000 14:0.000000 15:0.702238 16:0.144093 17:0.000000 18:0.000000 19:1.000000 20:0.144288 21:0.779046 22:0.504342 23:0.684213 24:0.525286 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.782506 38:0.513393 39:0.683721 40:0.533148 41:0.000000 42:0.000000 43:0.000000 44:1.000000 45:0.638889 46:0.000000 #docid = GX260-51-14512745 inc = 1 prob = 0.347916
1 qid:6821 1:0.188436 2:0.400000 3:0.125000 4:0.000000 5:0.188152 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.203637 12:0.410964 13:0.193552 14:0.000000 15:0.204573 16:0.120690 17:0.200000 18:0.083333 19:0.000000 20:0.120487 21:0.393732 22:0.454063 23:0.791695 24:0.440472 25:0.493939 26:0.381605 27:0.282888 28:0.258331 29:0.712453 30:0.128633 31:0.190501 32:0.057827 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.397438 38:0.459058 39:0.763491 40:0.445801 41:0.004822 42:0.541667 43:0.482759 44:0.000000 45:0.000000 46:0.000000 #docid = GX000-80-9005033 inc = 0.779534982447925 prob = 0.646462
1 qid:6821 1:0.188436 2:0.400000 3:0.125000 4:0.000000 5:0.188152 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.203637 12:0.410964 13:0.193552 14:0.000000 15:0.204573 16:0.120690 17:0.200000 18:0.083333 19:0.000000 20:0.120487 21:0.393732 22:0.454063 23:0.791695 24:0.440472 25:0.493939 26:0.381605 27:0.282888 28:0.258331 29:0.712453 30:0.128633 31:0.190501 32:0.057827 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.397438 38:0.459058 39:0.763491 40:0.445801 41:0.004822 42:0.541667 43:0.482759 44:0.000000 45:0.000000 46:0.000000 #docid = GX000-80-9005033 inc = 0.779534982447925 prob = 0.646462
1 qid:6821 1:0.188436 2:0.400000 3:0.125000 4:0.000000 5:0.188152 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.203637 12:0.410964 13:0.193552 14:0.000000 15:0.204573 16:0.120690 17:0.200000 18:0.083333 19:0.000000 20:0.120487 21:0.393732 22:0.454063 23:0.791695 24:0.440472 25:0.493939 26:0.381605 27:0.282888 28:0.258331 29:0.712453 30:0.128633 31:0.190501 32:0.057827 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.397438 38:0.459058 39:0.763491 40:0.445801 41:0.004822 42:0.541667 43:0.482759 44:0.000000 45:0.000000 46:0.000000 #docid = GX000-80-9005033 inc = 0.779534982447925 prob = 0.646462
0 qid:4594 1:0.057878 2:0.000000 3:0.000000 4:0.000000 5:0.057878 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.214567 12:0.000000 13:0.000000 14:0.000000 15:0.217630 16:0.045853 17:0.133333 18:0.000000 19:0.315789 20:0.045856 21:0.511099 22:0.570232 23:0.750547 24:0.563612 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.514598 38:0.571373 39:0.744366 40:0.567706 41:0.000044 42:0.006289 43:0.000000 44:0.666667 45:0.250000 46:0.000000 #docid = GX255-91-13428620 inc = 0.738540539313422 prob = 0.136324
0 qid:4594 1:0.057878 2:0.000000 3:0.000000 4:0.000000 5:0.057878 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.214567 12:0.000000 13:0.000000 14:0.000000 15:0.217630 16:0.045853 17:0.133333 18:0.000000 19:0.315789 20:0.045856 21:0.511099 22:0.570232 23:0.750547 24:0.563612 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.514598 38:0.571373 39:0.744366 40:0.567706 41:0.000044 42:0.006289 43:0.000000 44:0.666667 45:0.250000 46:0.000000 #docid = GX255-91-13428620 inc = 0.738540539313422 prob = 0.136324
0 qid:4594 1:0.057878 2:0.000000 3:0.000000 4:0.000000 5:0.057878 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.214567 12:0.000000 13:0.000000 14:0.000000 15:0.217630 16:0.045853 17:0.133333 18:0.000000 19:0.315789 20:0.045856 21:0.511099 22:0.570232 23:0.750547 24:0.563612 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.514598 38:0.571373 39:0.744366 40:0.567706 41:0.000044 42:0.006289 43:0.000000 44:0.666667 45:0.250000 46:0.000000 #docid = GX255-91-13428620 inc = 0.738540539313422 prob = 0.136324
2 qid:4251 1:0.068804 2:0.333333 3:0.000000 4:0.000000 5:0.070367 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.063334 12:0.318526 13:0.000000 14:0.000000 15:0.065066 16:0.045755 17:0.240000 18:0.000000 19:0.750000 20:0.046000 21:0.825768 22:0.524137 23:0.703886 24:0.541877 25:0.503615 26:0.400312 27:0.441788 28:0.310838 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.806694 38:0.530631 39:0.723060 40:0.556665 41:0.005047 42:0.023810 43:0.000000 44:0.600000 45:0.484848 46:0.000000 #docid = GX271-15-7956808 inc = 0.867441057565505 prob = 0.221524
2 qid:4251 1:0.068804 2:0.333333 3:0.000000 4:0.000000 5:0.070367 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.063334 12:0.318526 13:0.000000 14:0.000000 15:0.065066 16:0.045755 17:0.240000 18:0.000000 19:0.750000 20:0.046000 21:0.825768 22:0.524137 23:0.703886 24:0.541877 25:0.503615 26:0.400312 27:0.441788 28:0.310838 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.806694 38:0.530631 39:0.723060 40:0.556665 41:0.005047 42:0.023810 43:0.000000 44:0.600000 45:0.484848 46:0.000000 #docid = GX271-15-7956808 inc = 0.867441057565505 prob = 0.221524
2 qid:4251 1:0.068804 2:0.333333 3:0.000000 4:0.000000 5:0.070367 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.063334 12:0.318526 13:0.000000 14:0.000000 15:0.065066 16:0.045755 17:0.240000 18:0.000000 19:0.750000 20:0.046000 21:0.825768 22:0.524137 23:0.703886 24:0.541877 25:0.503615 26:0.400312 27:0.441788 28:0.310838 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.806694 38:0.530631 39:0.723060 40:0.556665 41:0.005047 42:0.023810 43:0.000000 44:0.600000 45:0.484848 46:0.000000 #docid = GX271-15-7956808 inc = 0.867441057565505 prob = 0.221524
0 qid:8168 1:0.031136 2:0.000000 3:0.000000 4:0.000000 5:0.031136 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.595922 12:0.000000 13:0.000000 14:0.000000 15:0.585661 16:0.018200 17:0.033333 18:0.000000 19:1.000000 20:0.018204 21:0.924407 22:0.684350 23:0.744492 24:0.674525 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.922441 38:0.688899 39:0.740955 40:0.671749 41:0.001566 42:0.081761 43:0.000000 44:1.000000 45:1.000000 46:0.000000 #docid = GX085-69-2419710 inc = 1 prob = 0.118806
0 qid:8168 1:0.031136 2:0.000000 3:0.000000 4:0.000000 5:0.031136 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.595922 12:0.000000 13:0.000000 14:0.000000 15:0.585661 16:0.018200 17:0.033333 18:0.000000 19:1.000000 20:0.018204 21:0.924407 22:0.684350 23:0.744492 24:0.674525 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.922441 38:0.688899 39:0.740955 40:0.671749 41:0.001566 42:0.081761 43:0.000000 44:1.000000 45:1.000000 46:0.000000 #docid = GX085-69-2419710 inc = 1 prob = 0.118806
0 qid:8168 1:0.031136 2:0.000000 3:0.000000 4:0.000000 5:0.031136 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.595922 12:0.000000 13:0.000000 14:0.000000 15:0.585661 16:0.018200 17:0.033333 18:0.000000 19:1.000000 20:0.018204 21:0.924407 22:0.684350 23:0.744492 24:0.674525 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.922441 38:0.688899 39:0.740955 40:0.671749 41:0.001566 42:0.081761 43:0.000000 44:1.000000 45:1.000000 46:0.000000 #docid = GX085-69-2419710 inc = 1 prob = 0.118806
0 qid:2343 1:0.000423 2:0.015873 3:0.071429 4:1.000000 5:0.001693 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.010939 12:0.019059 13:0.115537 14:1.000000 15:0.020540 16:0.000022 17:0.000383 18:0.003155 19:0.368421 20:0.000223 21:0.473926 22:0.577015 23:0.280134 24:0.422936 25:0.661230 26:0.530701 27:0.342715 28:0.353349 29:0.449522 30:0.225391 31:0.180649 32:0.158383 33:0.769093 34:0.708240 35:0.985976 36:0.657444 37:0.581110 38:0.534277 39:0.382774 40:0.370772 41:0.000034 42:0.000640 43:0.000000 44:1.000000 45:0.525253 46:0.000000 #docid = GX066-52-7618757 inc = 1 prob = 0.0965333
0 qid:2343 1:0.000423 2:0.015873 3:0.071429 4:1.000000 5:0.001693 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.010939 12:0.019059 13:0.115537 14:1.000000 15:0.020540 16:0.000022 17:0.000383 18:0.003155 19:0.368421 20:0.000223 21:0.473926 22:0.577015 23:0.280134 24:0.422936 25:0.661230 26:0.530701 27:0.342715 28:0.353349 29:0.449522 30:0.225391 31:0.180649 32:0.158383 33:0.769093 34:0.708240 35:0.985976 36:0.657444 37:0.581110 38:0.534277 39:0.382774 40:0.370772 41:0.000034 42:0.000640 43:0.000000 44:1.000000 45:0.525253 46:0.000000 #docid = GX066-52-7618757 inc = 1 prob = 0.0965333
0 qid:2343 1:0.000423 2:0.015873 3:0.071429 4:1.000000 5:0.001693 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.010939 12:0.019059 13:0.115537 14:1.000000 15:0.020540 16:0.000022 17:0.000383 18:0.003155 19:0.368421 20:0.000223 21:0.473926 22:0.577015 23:0.280134 24:0.422936 25:0.661230 26:0.530701 27:0.342715 28:0.353349 29:0.449522 30:0.225391 31:0.180649 32:0.158383 33:0.769093 34:0.708240 35:0.985976 36:0.657444 37:0.581110 38:0.534277 39:0.382774 40:0.370772 41:0.000034 42:0.000640 43:0.000000 44:1.000000 45:0.525253 46:0.000000 #docid = GX066-52-7618757 inc = 1 prob = 0.0965333
1 qid:3852 1:0.625000 2:0.250000 3:0.500000 4:0.000000 5:0.635000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.641580 12:0.250000 13:0.449644 14:0.000000 15:0.651563 16:0.995212 17:0.153846 18:0.409091 19:0.785714 20:0.995820 21:0.922974 22:0.900508 23:0.991890 24:0.817422 25:0.848219 26:0.793705 27:0.005171 28:0.778583 29:0.466114 30:0.179314 31:0.002699 32:0.220301 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.944329 38:0.920530 39:0.993601 40:0.831664 41:0.016296 42:0.100000 43:0.760000 44:0.833333 45:0.866667 46:0.000000 #docid = GX025-67-0546359 inc = 1 prob = 0.793743
1 qid:3852 1:0.625000 2:0.250000 3:0.500000 4:0.000000 5:0.635000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.641580 12:0.250000 13:0.449644 14:0.000000 15:0.651563 16:0.995212 17:0.153846 18:0.409091 19:0.785714 20:0.995820 21:0.922974 22:0.900508 23:0.991890 24:0.817422 25:0.848219 26:0.793705 27:0.005171 28:0.778583 29:0.466114 30:0.179314 31:0.002699 32:0.220301 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.944329 38:0.920530 39:0.993601 40:0.831664 41:0.016296 42:0.100000 43:0.760000 44:0.833333 45:0.866667 46:0.000000 #docid = GX025-67-0546359 inc = 1 prob = 0.793743
1 qid:3852 1:0.625000 2:0.250000 3:0.500000 4:0.000000 5:0.635000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.641580 12:0.250000 13:0.449644 14:0.000000 15:0.651563 16:0.995212 17:0.153846 18:0.409091 19:0.785714 20:0.995820 21:0.922974 22:0.900508 23:0.991890 24:0.817422 25:0.848219 26:0.793705 27:0.005171 28:0.778583 29:0.466114 30:0.179314 31:0.002699 32:0.220301 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.944329 38:0.920530 39:0.993601 40:0.831664 41:0.016296 42:0.100000 43:0.760000 44:0.833333 45:0.866667 46:0.000000 #docid = GX025-67-0546359 inc = 1 prob = 0.793743
1 qid:9454 1:0.078652 2:0.250000 3:0.333333 4:0.000000 5:0.079245 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.099375 12:0.328128 13:0.382734 14:0.000000 15:0.100543 16:0.005984 17:0.363636 18:0.500000 19:0.300000 20:0.006332 21:0.987496 22:0.788454 23:0.593893 24:0.780866 25:0.284384 26:0.331185 27:0.711461 28:0.246685 29:0.312472 30:0.098244 31:0.006648 32:0.058188 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.977925 38:0.760894 39:0.523099 40:0.764704 41:0.083728 42:0.625000 43:0.093750 44:0.666667 45:0.160494 46:0.000000 #docid = GX004-13-9682019 inc = 1 prob = 0.0936051
