2 qid:3558 1:0.127711 2:0.000000 3:0.000000 4:0.000000 5:0.127711 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.160891 12:0.000000 13:0.000000 14:0.000000 15:0.162262 16:0.081650 17:0.160000 18:0.000000 19:0.150000 20:0.081571 21:0.764646 22:0.756480 23:0.714551 24:0.693527 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.768379 38:0.756598 39:0.714088 40:0.703569 41:0.192583 42:0.555556 43:0.000000 44:1.000000 45:0.128205 46:0.000000 #docid = GX238-78-5423799 inc = 0.862260944585557 prob = 0.732086
0 qid:4303 1:0.156545 2:0.000000 3:0.000000 4:0.000000 5:0.156545 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.188656 12:0.000000 13:0.000000 14:0.000000 15:0.188724 16:0.137339 17:0.400000 18:0.611111 19:0.692308 20:0.137934 21:0.893775 22:0.848942 23:0.932997 24:0.872685 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.892280 38:0.855081 39:0.932528 40:0.876186 41:0.011375 42:0.090909 43:0.055838 44:1.000000 45:0.443299 46:0.000000 #docid = GX095-92-12481871 inc = 0.337177869999629 prob = 0.189695
0 qid:1291 1:0.752542 2:0.000000 3:0.000000 4:0.000000 5:0.747475 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.651682 12:0.000000 13:0.000000 14:0.000000 15:0.651558 16:1.000000 17:0.300000 18:0.187500 19:0.238095 20:1.000000 21:0.518492 22:0.491514 23:0.687950 24:0.666181 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.519311 38:0.469710 39:0.684827 40:0.661853 41:0.000373 42:0.076923 43:0.000000 44:0.600000 45:0.210526 46:0.000000 #docid = GX039-78-9997887 inc = 1 prob = 0.149772
0 qid:1291 1:0.752542 2:0.000000 3:0.000000 4:0.000000 5:0.747475 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.651682 12:0.000000 13:0.000000 14:0.000000 15:0.651558 16:1.000000 17:0.300000 18:0.187500 19:0.238095 20:1.000000 21:0.518492 22:0.491514 23:0.687950 24:0.666181 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.519311 38:0.469710 39:0.684827 40:0.661853 41:0.000373 42:0.076923 43:0.000000 44:0.600000 45:0.210526 46:0.000000 #docid = GX039-78-9997887 inc = 1 prob = 0.149772
0 qid:1291 1:0.752542 2:0.000000 3:0.000000 4:0.000000 5:0.747475 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.651682 12:0.000000 13:0.000000 14:0.000000 15:0.651558 16:1.000000 17:0.300000 18:0.187500 19:0.238095 20:1.000000 21:0.518492 22:0.491514 23:0.687950 24:0.666181 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.519311 38:0.469710 39:0.684827 40:0.661853 41:0.000373 42:0.076923 43:0.000000 44:0.600000 45:0.210526 46:0.000000 #docid = GX039-78-9997887 inc = 1 prob = 0.149772
0 qid:1444 1:0.034072 2:0.000000 3:0.000000 4:0.000000 5:0.034072 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.339012 12:0.000000 13:0.000000 14:0.000000 15:0.342887 16:0.055329 17:0.080000 18:0.000000 19:0.153846 20:0.055100 21:0.336690 22:0.619796 23:0.631691 24:0.740077 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.341064 38:0.616688 39:0.628481 40:0.737829 41:0.005223 42:0.030303 43:0.000000 44:0.285714 45:0.144385 46:0.000000 #docid = GX272-07-16474660 inc = 1 prob = 0.124584
0 qid:1444 1:0.034072 2:0.000000 3:0.000000 4:0.000000 5:0.034072 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.339012 12:0.000000 13:0.000000 14:0.000000 15:0.342887 16:0.055329 17:0.080000 18:0.000000 19:0.153846 20:0.055100 21:0.336690 22:0.619796 23:0.631691 24:0.740077 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.341064 38:0.616688 39:0.628481 40:0.737829 41:0.005223 42:0.030303 43:0.000000 44:0.285714 45:0.144385 46:0.000000 #docid = GX272-07-16474660 inc = 1 prob = 0.124584
0 qid:1444 1:0.034072 2:0.000000 3:0.000000 4:0.000000 5:0.034072 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.339012 12:0.000000 13:0.000000 14:0.000000 15:0.342887 16:0.055329 17:0.080000 18:0.000000 19:0.153846 20:0.055100 21:0.336690 22:0.619796 23:0.631691 24:0.740077 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.341064 38:0.616688 39:0.628481 40:0.737829 41:0.005223 42:0.030303 43:0.000000 44:0.285714 45:0.144385 46:0.000000 #docid = GX272-07-16474660 inc = 1 prob = 0.124584
0 qid:2043 1:0.511664 2:0.000000 3:0.000000 4:0.000000 5:0.511664 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.375620 12:0.000000 13:0.000000 14:0.000000 15:0.373054 16:0.687075 17:0.476190 18:0.555556 19:0.400000 20:0.687537 21:0.413879 22:0.823582 23:0.820362 24:0.849439 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.415366 38:0.824678 39:0.821325 40:0.849913 41:0.010297 42:0.029412 43:0.029126 44:0.333333 45:0.310811 46:0.000000 #docid = GX243-81-9212950 inc = 1 prob = 0.284028
0 qid:2043 1:0.511664 2:0.000000 3:0.000000 4:0.000000 5:0.511664 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.375620 12:0.000000 13:0.000000 14:0.000000 15:0.373054 16:0.687075 17:0.476190 18:0.555556 19:0.400000 20:0.687537 21:0.413879 22:0.823582 23:0.820362 24:0.849439 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.415366 38:0.824678 39:0.821325 40:0.849913 41:0.010297 42:0.029412 43:0.029126 44:0.333333 45:0.310811 46:0.000000 #docid = GX243-81-9212950 inc = 1 prob = 0.284028
0 qid:2043 1:0.511664 2:0.000000 3:0.000000 4:0.000000 5:0.511664 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.375620 12:0.000000 13:0.000000 14:0.000000 15:0.373054 16:0.687075 17:0.476190 18:0.555556 19:0.400000 20:0.687537 21:0.413879 22:0.823582 23:0.820362 24:0.849439 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.415366 38:0.824678 39:0.821325 40:0.849913 41:0.010297 42:0.029412 43:0.029126 44:0.333333 45:0.310811 46:0.000000 #docid = GX243-81-9212950 inc = 1 prob = 0.284028
0 qid:7339 1:0.040167 2:0.333333 3:0.666667 4:1.000000 5:0.041107 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.046106 12:0.411532 13:0.698886 14:0.654368 15:0.046283 16:0.014432 17:0.250000 18:0.666667 19:1.000000 20:0.014606 21:0.592387 22:0.514592 23:0.487576 24:0.401995 25:0.503208 26:0.252090 27:0.297519 28:0.197182 29:0.871902 30:0.795498 31:0.618051 32:0.832616 33:0.629185 34:0.039195 35:0.000000 36:0.000000 37:0.589429 38:0.515663 39:0.499244 40:0.405211 41:0.008627 42:0.096045 43:0.625000 44:0.600000 45:0.820513 46:0.000000 #docid = GX248-81-4540211 inc = 1 prob = 0.238668
0 qid:7339 1:0.040167 2:0.333333 3:0.666667 4:1.000000 5:0.041107 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.046106 12:0.411532 13:0.698886 14:0.654368 15:0.046283 16:0.014432 17:0.250000 18:0.666667 19:1.000000 20:0.014606 21:0.592387 22:0.514592 23:0.487576 24:0.401995 25:0.503208 26:0.252090 27:0.297519 28:0.197182 29:0.871902 30:0.795498 31:0.618051 32:0.832616 33:0.629185 34:0.039195 35:0.000000 36:0.000000 37:0.589429 38:0.515663 39:0.499244 40:0.405211 41:0.008627 42:0.096045 43:0.625000 44:0.600000 45:0.820513 46:0.000000 #docid = GX248-81-4540211 inc = 1 prob = 0.238668
0 qid:7339 1:0.040167 2:0.333333 3:0.666667 4:1.000000 5:0.041107 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.046106 12:0.411532 13:0.698886 14:0.654368 15:0.046283 16:0.014432 17:0.250000 18:0.666667 19:1.000000 20:0.014606 21:0.592387 22:0.514592 23:0.487576 24:0.401995 25:0.503208 26:0.252090 27:0.297519 28:0.197182 29:0.871902 30:0.795498 31:0.618051 32:0.832616 33:0.629185 34:0.039195 35:0.000000 36:0.000000 37:0.589429 38:0.515663 39:0.499244 40:0.405211 41:0.008627 42:0.096045 43:0.625000 44:0.600000 45:0.820513 46:0.000000 #docid = GX248-81-4540211 inc = 1 prob = 0.238668
0 qid:9070 1:0.013672 2:1.000000 3:0.500000 4:0.000000 5:0.029354 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.020375 12:1.000000 13:0.509505 14:0.000000 15:0.045741 16:0.008093 17:0.791667 18:0.363636 19:0.600000 20:0.009101 21:0.612560 22:0.564232 23:0.448254 24:0.627252 25:0.562857 26:0.724973 27:0.748433 28:0.714513 29:0.587167 30:0.584700 31:0.529931 32:0.578575 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.692744 38:0.660289 39:0.570569 40:0.660923 41:0.142456 42:0.417431 43:1.000000 44:0.666667 45:0.316832 46:0.000000 #docid = GX048-04-6997617 inc = 0.57519634308334 prob = 0.155658
0 qid:9070 1:0.013672 2:1.000000 3:0.500000 4:0.000000 5:0.029354 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.020375 12:1.000000 13:0.509505 14:0.000000 15:0.045741 16:0.008093 17:0.791667 18:0.363636 19:0.600000 20:0.009101 21:0.612560 22:0.564232 23:0.448254 24:0.627252 25:0.562857 26:0.724973 27:0.748433 28:0.714513 29:0.587167 30:0.584700 31:0.529931 32:0.578575 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.692744 38:0.660289 39:0.570569 40:0.660923 41:0.142456 42:0.417431 43:1.000000 44:0.666667 45:0.316832 46:0.000000 #docid = GX048-04-6997617 inc = 0.57519634308334 prob = 0.155658
0 qid:9070 1:0.013672 2:1.000000 3:0.500000 4:0.000000 5:0.029354 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.020375 12:1.000000 13:0.509505 14:0.000000 15:0.045741 16:0.008093 17:0.791667 18:0.363636 19:0.600000 20:0.009101 21:0.612560 22:0.564232 23:0.448254 24:0.627252 25:0.562857 26:0.724973 27:0.748433 28:0.714513 29:0.587167 30:0.584700 31:0.529931 32:0.578575 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.692744 38:0.660289 39:0.570569 40:0.660923 41:0.142456 42:0.417431 43:1.000000 44:0.666667 45:0.316832 46:0.000000 #docid = GX048-04-6997617 inc = 0.57519634308334 prob = 0.155658
1 qid:6241 1:0.059269 2:0.666667 3:1.000000 4:0.000000 5:0.065491 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.063558 12:0.722578 13:1.000000 14:0.000000 15:0.072436 16:0.110716 17:0.416667 18:0.727273 19:0.166667 20:0.113838 21:0.889949 22:0.768178 23:0.423915 24:0.791615 25:1.000000 26:1.000000 27:0.911275 28:1.000000 29:0.752300 30:0.911818 31:0.998934 32:0.937908 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.859738 38:0.852010 39:0.589300 40:0.856861 41:0.019574 42:0.016779 43:0.070539 44:0.000000 45:0.116279 46:0.000000 #docid = GX047-07-15494496 inc = 0.838124599913775 prob = 0.27229
1 qid:6241 1:0.059269 2:0.666667 3:1.000000 4:0.000000 5:0.065491 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.063558 12:0.722578 13:1.000000 14:0.000000 15:0.072436 16:0.110716 17:0.416667 18:0.727273 19:0.166667 20:0.113838 21:0.889949 22:0.768178 23:0.423915 24:0.791615 25:1.000000 26:1.000000 27:0.911275 28:1.000000 29:0.752300 30:0.911818 31:0.998934 32:0.937908 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.859738 38:0.852010 39:0.589300 40:0.856861 41:0.019574 42:0.016779 43:0.070539 44:0.000000 45:0.116279 46:0.000000 #docid = GX047-07-15494496 inc = 0.838124599913775 prob = 0.27229
1 qid:6241 1:0.059269 2:0.666667 3:1.000000 4:0.000000 5:0.065491 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.063558 12:0.722578 13:1.000000 14:0.000000 15:0.072436 16:0.110716 17:0.416667 18:0.727273 19:0.166667 20:0.113838 21:0.889949 22:0.768178 23:0.423915 24:0.791615 25:1.000000 26:1.000000 27:0.911275 28:1.000000 29:0.752300 30:0.911818 31:0.998934 32:0.937908 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.859738 38:0.852010 39:0.589300 40:0.856861 41:0.019574 42:0.016779 43:0.070539 44:0.000000 45:0.116279 46:0.000000 #docid = GX047-07-15494496 inc = 0.838124599913775 prob = 0.27229
0 qid:2994 1:0.045593 2:0.000000 3:0.000000 4:0.000000 5:0.045455 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.042213 12:0.000000 13:0.000000 14:0.000000 15:0.042147 16:0.031899 17:0.440000 18:0.444444 19:0.555556 20:0.032810 21:0.778354 22:0.694788 23:0.633696 24:0.768148 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.770335 38:0.675806 39:0.584118 40:0.759996 41:1.000000 42:1.000000 43:0.687500 44:0.500000 45:0.465517 46:0.000000 #docid = GX026-88-4972506 inc = 0.215960685802026 prob = 0.140928
0 qid:2994 1:0.045593 2:0.000000 3:0.000000 4:0.000000 5:0.045455 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.042213 12:0.000000 13:0.000000 14:0.000000 15:0.042147 16:0.031899 17:0.440000 18:0.444444 19:0.555556 20:0.032810 21:0.778354 22:0.694788 23:0.633696 24:0.768148 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.770335 38:0.675806 39:0.584118 40:0.759996 41:1.000000 42:1.000000 43:0.687500 44:0.500000 45:0.465517 46:0.000000 #docid = GX026-88-4972506 inc = 0.215960685802026 prob = 0.140928
0 qid:2994 1:0.045593 2:0.000000 3:0.000000 4:0.000000 5:0.045455 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.042213 12:0.000000 13:0.000000 14:0.000000 15:0.042147 16:0.031899 17:0.440000 18:0.444444 19:0.555556 20:0.032810 21:0.778354 22:0.694788 23:0.633696 24:0.768148 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.770335 38:0.675806 39:0.584118 40:0.759996 41:1.000000 42:1.000000 43:0.687500 44:0.500000 45:0.465517 46:0.000000 #docid = GX026-88-4972506 inc = 0.215960685802026 prob = 0.140928
1 qid:2174 1:0.079193 2:0.285714 3:0.000000 4:0.000000 5:0.081790 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.118599 12:0.222311 13:0.000000 14:0.000000 15:0.121712 16:0.063659 17:0.277778 18:0.214286 19:0.461538 20:0.064147 21:0.915254 22:0.888811 23:0.758648 24:0.931413 25:0.460004 26:0.534230 27:0.421158 28:0.589388 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.911820 38:0.895097 39:0.759725 40:0.936050 41:0.032522 42:0.666667 43:0.700000 44:0.375000 45:0.441558 46:0.000000 #docid = GX226-10-5155772 inc = 0.852236190174911 prob = 0.895542
1 qid:2174 1:0.079193 2:0.285714 3:0.000000 4:0.000000 5:0.081790 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.118599 12:0.222311 13:0.000000 14:0.000000 15:0.121712 16:0.063659 17:0.277778 18:0.214286 19:0.461538 20:0.064147 21:0.915254 22:0.888811 23:0.758648 24:0.931413 25:0.460004 26:0.534230 27:0.421158 28:0.589388 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.911820 38:0.895097 39:0.759725 40:0.936050 41:0.032522 42:0.666667 43:0.700000 44:0.375000 45:0.441558 46:0.000000 #docid = GX226-10-5155772 inc = 0.852236190174911 prob = 0.895542
1 qid:2174 1:0.079193 2:0.285714 3:0.000000 4:0.000000 5:0.081790 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.118599 12:0.222311 13:0.000000 14:0.000000 15:0.121712 16:0.063659 17:0.277778 18:0.214286 19:0.461538 20:0.064147 21:0.915254 22:0.888811 23:0.758648 24:0.931413 25:0.460004 26:0.534230 27:0.421158 28:0.589388 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.911820 38:0.895097 39:0.759725 40:0.936050 41:0.032522 42:0.666667 43:0.700000 44:0.375000 45:0.441558 46:0.000000 #docid = GX226-10-5155772 inc = 0.852236190174911 prob = 0.895542
0 qid:3483 1:0.014558 2:0.000000 3:0.000000 4:0.000000 5:0.014558 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.015205 12:0.000000 13:0.000000 14:0.000000 15:0.015209 16:0.213799 17:0.000000 18:0.058824 19:0.071429 20:0.213698 21:0.302533 22:0.255850 23:0.610959 24:0.341983 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.313160 38:0.265822 39:0.611750 40:0.333773 41:0.000000 42:0.000000 43:0.176471 44:0.166667 45:0.121212 46:0.000000 #docid = GX000-46-14196069 inc = 1 prob = 0.0703231
0 qid:3483 1:0.014558 2:0.000000 3:0.000000 4:0.000000 5:0.014558 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.015205 12:0.000000 13:0.000000 14:0.000000 15:0.015209 16:0.213799 17:0.000000 18:0.058824 19:0.071429 20:0.213698 21:0.302533 22:0.255850 23:0.610959 24:0.341983 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.313160 38:0.265822 39:0.611750 40:0.333773 41:0.000000 42:0.000000 43:0.176471 44:0.166667 45:0.121212 46:0.000000 #docid = GX000-46-14196069 inc = 1 prob = 0.0703231
0 qid:3483 1:0.014558 2:0.000000 3:0.000000 4:0.000000 5:0.014558 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.015205 12:0.000000 13:0.000000 14:0.000000 15:0.015209 16:0.213799 17:0.000000 18:0.058824 19:0.071429 20:0.213698 21:0.302533 22:0.255850 23:0.610959 24:0.341983 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.313160 38:0.265822 39:0.611750 40:0.333773 41:0.000000 42:0.000000 43:0.176471 44:0.166667 45:0.121212 46:0.000000 #docid = GX000-46-14196069 inc = 1 prob = 0.0703231
0 qid:6122 1:0.053254 2:0.000000 3:0.333333 4:0.000000 5:0.054902 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.159634 12:0.000000 13:0.402638 14:0.000000 15:0.164559 16:0.018442 17:0.000000 18:1.000000 19:0.777778 20:0.019108 21:0.628911 22:0.684406 23:0.846088 24:0.750941 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.186758 30:0.243708 31:0.451304 32:0.192011 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.619360 38:0.673366 39:0.823834 40:0.740689 41:0.000000 42:0.000000 43:0.000000 44:0.666667 45:0.506329 46:0.000000 #docid = GX065-38-14888189 inc = 0.80438579626245 prob = 0.279706
0 qid:6122 1:0.053254 2:0.000000 3:0.333333 4:0.000000 5:0.054902 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.159634 12:0.000000 13:0.402638 14:0.000000 15:0.164559 16:0.018442 17:0.000000 18:1.000000 19:0.777778 20:0.019108 21:0.628911 22:0.684406 23:0.846088 24:0.750941 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.186758 30:0.243708 31:0.451304 32:0.192011 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.619360 38:0.673366 39:0.823834 40:0.740689 41:0.000000 42:0.000000 43:0.000000 44:0.666667 45:0.506329 46:0.000000 #docid = GX065-38-14888189 inc = 0.80438579626245 prob = 0.279706
0 qid:6122 1:0.053254 2:0.000000 3:0.333333 4:0.000000 5:0.054902 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.159634 12:0.000000 13:0.402638 14:0.000000 15:0.164559 16:0.018442 17:0.000000 18:1.000000 19:0.777778 20:0.019108 21:0.628911 22:0.684406 23:0.846088 24:0.750941 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.186758 30:0.243708 31:0.451304 32:0.192011 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.619360 38:0.673366 39:0.823834 40:0.740689 41:0.000000 42:0.000000 43:0.000000 44:0.666667 45:0.506329 46:0.000000 #docid = GX065-38-14888189 inc = 0.80438579626245 prob = 0.279706
0 qid:8726 1:0.025391 2:0.500000 3:0.333333 4:0.000000 5:0.029297 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.010264 12:0.551895 13:0.397013 14:0.000000 15:0.015157 16:0.017027 17:1.000000 18:0.407407 19:0.210526 20:0.017453 21:0.440796 22:0.469756 23:0.538548 24:0.399433 25:0.551895 26:0.000000 27:0.000000 28:0.000000 29:0.873530 30:0.066961 31:0.004968 32:0.044061 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.505904 38:0.486089 39:0.558346 40:0.416159 41:0.028495 42:1.000000 43:0.583333 44:0.428571 45:0.186047 46:0.000000 #docid = GX003-98-10289888 inc = 1 prob = 0.0957975
0 qid:8726 1:0.025391 2:0.500000 3:0.333333 4:0.000000 5:0.029297 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.010264 12:0.551895 13:0.397013 14:0.000000 15:0.015157 16:0.017027 17:1.000000 18:0.407407 19:0.210526 20:0.017453 21:0.440796 22:0.469756 23:0.538548 24:0.399433 25:0.551895 26:0.000000 27:0.000000 28:0.000000 29:0.873530 30:0.066961 31:0.004968 32:0.044061 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.505904 38:0.486089 39:0.558346 40:0.416159 41:0.028495 42:1.000000 43:0.583333 44:0.428571 45:0.186047 46:0.000000 #docid = GX003-98-10289888 inc = 1 prob = 0.0957975
0 qid:8726 1:0.025391 2:0.500000 3:0.333333 4:0.000000 5:0.029297 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.010264 12:0.551895 13:0.397013 14:0.000000 15:0.015157 16:0.017027 17:1.000000 18:0.407407 19:0.210526 20:0.017453 21:0.440796 22:0.469756 23:0.538548 24:0.399433 25:0.551895 26:0.000000 27:0.000000 28:0.000000 29:0.873530 30:0.066961 31:0.004968 32:0.044061 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.505904 38:0.486089 39:0.558346 40:0.416159 41:0.028495 42:1.000000 43:0.583333 44:0.428571 45:0.186047 46:0.000000 #docid = GX003-98-10289888 inc = 1 prob = 0.0957975
0 qid:2134 1:0.000506 2:0.200000 3:0.200000 4:0.500000 5:0.002024 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.833013 12:0.256771 13:0.390535 14:0.567158 15:0.850656 16:0.000000 17:0.074074 18:0.047619 19:0.533333 20:0.000000 21:0.583272 22:0.544019 23:0.016363 24:0.305736 25:0.782060 26:0.815377 27:0.491120 28:0.548111 29:1.000000 30:0.992598 31:0.814008 32:0.859850 33:0.814708 34:0.715819 35:0.995508 36:0.745303 37:0.725298 38:0.419751 39:0.140802 40:0.167026 41:0.000481 42:0.004587 43:0.000000 44:1.000000 45:0.491071 46:0.000000 #docid = GX094-26-16489397 inc = 1 prob = 0.114176
0 qid:2134 1:0.000506 2:0.200000 3:0.200000 4:0.500000 5:0.002024 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.833013 12:0.256771 13:0.390535 14:0.567158 15:0.850656 16:0.000000 17:0.074074 18:0.047619 19:0.533333 20:0.000000 21:0.583272 22:0.544019 23:0.016363 24:0.305736 25:0.782060 26:0.815377 27:0.491120 28:0.548111 29:1.000000 30:0.992598 31:0.814008 32:0.859850 33:0.814708 34:0.715819 35:0.995508 36:0.745303 37:0.725298 38:0.419751 39:0.140802 40:0.167026 41:0.000481 42:0.004587 43:0.000000 44:1.000000 45:0.491071 46:0.000000 #docid = GX094-26-16489397 inc = 1 prob = 0.114176
0 qid:2134 1:0.000506 2:0.200000 3:0.200000 4:0.500000 5:0.002024 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.833013 12:0.256771 13:0.390535 14:0.567158 15:0.850656 16:0.000000 17:0.074074 18:0.047619 19:0.533333 20:0.000000 21:0.583272 22:0.544019 23:0.016363 24:0.305736 25:0.782060 26:0.815377 27:0.491120 28:0.548111 29:1.000000 30:0.992598 31:0.814008 32:0.859850 33:0.814708 34:0.715819 35:0.995508 36:0.745303 37:0.725298 38:0.419751 39:0.140802 40:0.167026 41:0.000481 42:0.004587 43:0.000000 44:1.000000 45:0.491071 46:0.000000 #docid = GX094-26-16489397 inc = 1 prob = 0.114176
