0 qid:1418 1:0.113154 2:0.000000 3:0.000000 4:1.000000 5:0.114407 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.050275 12:0.000000 13:0.000000 14:0.834457 15:0.051819 16:0.199043 17:0.037037 18:0.000000 19:0.357143 20:0.199066 21:0.281015 22:0.003118 23:0.000000 24:0.225008 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.834457 34:0.036365 35:0.003192 36:0.088714 37:0.286352 38:0.020411 39:0.000000 40:0.224180 41:0.201310 42:0.047619 43:0.000000 44:0.250000 45:0.275862 46:0.000000 #docid = GX267-34-15810063 inc = 0.0957782038976445 prob = 0.122358
0 qid:6730 1:0.000000 2:0.000000 3:0.250000 4:0.500000 5:0.003140 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.257985 14:0.674902 15:0.004760 16:0.000000 17:0.000000 18:0.038462 19:0.700000 20:0.000118 21:0.000000 22:0.362921 23:0.000000 24:0.172474 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.919748 30:0.448409 31:0.143963 32:0.310561 33:0.813158 34:1.000000 35:1.000000 36:1.000000 37:0.073603 38:0.299426 39:0.081679 40:0.109373 41:0.000000 42:0.000000 43:0.000000 44:1.000000 45:0.662338 46:0.000000 #docid = GX065-01-4038357 inc = 0.141028640023691 prob = 0.139785
0 qid:6730 1:0.000000 2:0.000000 3:0.250000 4:0.500000 5:0.003140 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.257985 14:0.674902 15:0.004760 16:0.000000 17:0.000000 18:0.038462 19:0.700000 20:0.000118 21:0.000000 22:0.362921 23:0.000000 24:0.172474 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.919748 30:0.448409 31:0.143963 32:0.310561 33:0.813158 34:1.000000 35:1.000000 36:1.000000 37:0.073603 38:0.299426 39:0.081679 40:0.109373 41:0.000000 42:0.000000 43:0.000000 44:1.000000 45:0.662338 46:0.000000 #docid = GX065-01-4038357 inc = 0.141028640023691 prob = 0.139785
0 qid:6730 1:0.000000 2:0.000000 3:0.250000 4:0.500000 5:0.003140 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.000000 12:0.000000 13:0.257985 14:0.674902 15:0.004760 16:0.000000 17:0.000000 18:0.038462 19:0.700000 20:0.000118 21:0.000000 22:0.362921 23:0.000000 24:0.172474 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.919748 30:0.448409 31:0.143963 32:0.310561 33:0.813158 34:1.000000 35:1.000000 36:1.000000 37:0.073603 38:0.299426 39:0.081679 40:0.109373 41:0.000000 42:0.000000 43:0.000000 44:1.000000 45:0.662338 46:0.000000 #docid = GX065-01-4038357 inc = 0.141028640023691 prob = 0.139785
2 qid:7285 1:0.004872 2:0.250000 3:0.500000 4:0.000000 5:0.004878 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.041281 12:0.251133 13:0.540448 14:0.000000 15:0.042667 16:0.005234 17:0.272727 18:0.769231 19:0.400000 20:0.005498 21:0.678906 22:0.589981 23:0.172303 24:0.604986 25:0.395949 26:0.478416 27:0.362880 28:0.417192 29:0.578746 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.674410 38:0.591642 39:0.153495 40:0.607720 41:0.000876 42:0.052632 43:0.000000 44:0.600000 45:0.167883 46:0.000000 #docid = GX044-37-12433393 inc = 0.795357648224542 prob = 0.0628998
2 qid:7285 1:0.004872 2:0.250000 3:0.500000 4:0.000000 5:0.004878 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.041281 12:0.251133 13:0.540448 14:0.000000 15:0.042667 16:0.005234 17:0.272727 18:0.769231 19:0.400000 20:0.005498 21:0.678906 22:0.589981 23:0.172303 24:0.604986 25:0.395949 26:0.478416 27:0.362880 28:0.417192 29:0.578746 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.674410 38:0.591642 39:0.153495 40:0.607720 41:0.000876 42:0.052632 43:0.000000 44:0.600000 45:0.167883 46:0.000000 #docid = GX044-37-12433393 inc = 0.795357648224542 prob = 0.0628998
2 qid:7285 1:0.004872 2:0.250000 3:0.500000 4:0.000000 5:0.004878 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.041281 12:0.251133 13:0.540448 14:0.000000 15:0.042667 16:0.005234 17:0.272727 18:0.769231 19:0.400000 20:0.005498 21:0.678906 22:0.589981 23:0.172303 24:0.604986 25:0.395949 26:0.478416 27:0.362880 28:0.417192 29:0.578746 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.674410 38:0.591642 39:0.153495 40:0.607720 41:0.000876 42:0.052632 43:0.000000 44:0.600000 45:0.167883 46:0.000000 #docid = GX044-37-12433393 inc = 0.795357648224542 prob = 0.0628998
0 qid:9471 1:0.031250 2:0.000000 3:0.000000 4:0.000000 5:0.031250 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.054717 12:0.000000 13:0.000000 14:0.000000 15:0.054720 16:0.029572 17:0.107143 18:0.000000 19:0.636364 20:0.029203 21:0.739508 22:0.729016 23:0.710077 24:0.754033 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.689125 38:0.699606 39:0.709878 40:0.716912 41:0.000074 42:0.025641 43:0.000000 44:1.000000 45:0.780000 46:0.000000 #docid = GX250-43-4233965 inc = 0.798447034695584 prob = 0.287366
0 qid:9471 1:0.031250 2:0.000000 3:0.000000 4:0.000000 5:0.031250 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.054717 12:0.000000 13:0.000000 14:0.000000 15:0.054720 16:0.029572 17:0.107143 18:0.000000 19:0.636364 20:0.029203 21:0.739508 22:0.729016 23:0.710077 24:0.754033 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.689125 38:0.699606 39:0.709878 40:0.716912 41:0.000074 42:0.025641 43:0.000000 44:1.000000 45:0.780000 46:0.000000 #docid = GX250-43-4233965 inc = 0.798447034695584 prob = 0.287366
0 qid:9471 1:0.031250 2:0.000000 3:0.000000 4:0.000000 5:0.031250 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.054717 12:0.000000 13:0.000000 14:0.000000 15:0.054720 16:0.029572 17:0.107143 18:0.000000 19:0.636364 20:0.029203 21:0.739508 22:0.729016 23:0.710077 24:0.754033 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.689125 38:0.699606 39:0.709878 40:0.716912 41:0.000074 42:0.025641 43:0.000000 44:1.000000 45:0.780000 46:0.000000 #docid = GX250-43-4233965 inc = 0.798447034695584 prob = 0.287366
2 qid:5596 1:0.155797 2:0.000000 3:0.000000 4:0.000000 5:0.155797 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.174375 12:0.000000 13:0.000000 14:0.000000 15:0.174526 16:0.129953 17:0.193548 18:0.050000 19:0.900000 20:0.130868 21:0.848276 22:0.773114 23:0.779610 24:0.809773 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.846650 38:0.833068 39:0.830496 40:0.857647 41:0.006327 42:0.312500 43:0.622642 44:0.333333 45:0.700000 46:0.000000 #docid = GX075-11-6060273 inc = 1 prob = 0.907406
2 qid:5596 1:0.155797 2:0.000000 3:0.000000 4:0.000000 5:0.155797 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.174375 12:0.000000 13:0.000000 14:0.000000 15:0.174526 16:0.129953 17:0.193548 18:0.050000 19:0.900000 20:0.130868 21:0.848276 22:0.773114 23:0.779610 24:0.809773 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.846650 38:0.833068 39:0.830496 40:0.857647 41:0.006327 42:0.312500 43:0.622642 44:0.333333 45:0.700000 46:0.000000 #docid = GX075-11-6060273 inc = 1 prob = 0.907406
2 qid:5596 1:0.155797 2:0.000000 3:0.000000 4:0.000000 5:0.155797 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.174375 12:0.000000 13:0.000000 14:0.000000 15:0.174526 16:0.129953 17:0.193548 18:0.050000 19:0.900000 20:0.130868 21:0.848276 22:0.773114 23:0.779610 24:0.809773 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.846650 38:0.833068 39:0.830496 40:0.857647 41:0.006327 42:0.312500 43:0.622642 44:0.333333 45:0.700000 46:0.000000 #docid = GX075-11-6060273 inc = 1 prob = 0.907406
0 qid:1244 1:0.008269 2:0.018868 3:0.040541 4:0.000000 5:0.009014 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.983243 12:0.035352 13:0.087404 14:0.000000 15:0.977718 16:0.010658 17:0.073446 18:0.016053 19:0.437500 20:0.011307 21:0.397741 22:0.434690 23:0.391297 24:0.417091 25:0.160168 26:0.417017 27:0.607729 28:0.341408 29:0.518711 30:0.579679 31:0.609239 32:0.657914 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.455947 38:0.461497 39:0.422564 40:0.442765 41:0.011364 42:0.002857 43:0.005474 44:0.833333 45:0.482759 46:0.000000 #docid = GX129-10-11492367 inc = 1 prob = 0.0988286
0 qid:1244 1:0.008269 2:0.018868 3:0.040541 4:0.000000 5:0.009014 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.983243 12:0.035352 13:0.087404 14:0.000000 15:0.977718 16:0.010658 17:0.073446 18:0.016053 19:0.437500 20:0.011307 21:0.397741 22:0.434690 23:0.391297 24:0.417091 25:0.160168 26:0.417017 27:0.607729 28:0.341408 29:0.518711 30:0.579679 31:0.609239 32:0.657914 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.455947 38:0.461497 39:0.422564 40:0.442765 41:0.011364 42:0.002857 43:0.005474 44:0.833333 45:0.482759 46:0.000000 #docid = GX129-10-11492367 inc = 1 prob = 0.0988286
0 qid:1244 1:0.008269 2:0.018868 3:0.040541 4:0.000000 5:0.009014 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.983243 12:0.035352 13:0.087404 14:0.000000 15:0.977718 16:0.010658 17:0.073446 18:0.016053 19:0.437500 20:0.011307 21:0.397741 22:0.434690 23:0.391297 24:0.417091 25:0.160168 26:0.417017 27:0.607729 28:0.341408 29:0.518711 30:0.579679 31:0.609239 32:0.657914 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.455947 38:0.461497 39:0.422564 40:0.442765 41:0.011364 42:0.002857 43:0.005474 44:0.833333 45:0.482759 46:0.000000 #docid = GX129-10-11492367 inc = 1 prob = 0.0988286
0 qid:2862 1:0.022042 2:0.500000 3:0.666667 4:0.000000 5:0.026651 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.023952 12:0.500000 13:0.643623 14:0.000000 15:0.028791 16:0.009097 17:0.312500 18:0.416667 19:0.222222 20:0.008889 21:0.618307 22:0.622826 23:0.511114 24:0.588125 25:0.828704 26:0.543760 27:0.224621 28:0.627566 29:0.842295 30:0.643374 31:0.400384 32:0.703097 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.641942 38:0.648247 39:0.538907 40:0.620285 41:0.001250 42:0.076923 43:0.000000 44:0.444444 45:0.329670 46:0.000000 #docid = GX006-78-14807905 inc = 0.836439861614166 prob = 0.1274
0 qid:2862 1:0.022042 2:0.500000 3:0.666667 4:0.000000 5:0.026651 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.023952 12:0.500000 13:0.643623 14:0.000000 15:0.028791 16:0.009097 17:0.312500 18:0.416667 19:0.222222 20:0.008889 21:0.618307 22:0.622826 23:0.511114 24:0.588125 25:0.828704 26:0.543760 27:0.224621 28:0.627566 29:0.842295 30:0.643374 31:0.400384 32:0.703097 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.641942 38:0.648247 39:0.538907 40:0.620285 41:0.001250 42:0.076923 43:0.000000 44:0.444444 45:0.329670 46:0.000000 #docid = GX006-78-14807905 inc = 0.836439861614166 prob = 0.1274
0 qid:2862 1:0.022042 2:0.500000 3:0.666667 4:0.000000 5:0.026651 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.023952 12:0.500000 13:0.643623 14:0.000000 15:0.028791 16:0.009097 17:0.312500 18:0.416667 19:0.222222 20:0.008889 21:0.618307 22:0.622826 23:0.511114 24:0.588125 25:0.828704 26:0.543760 27:0.224621 28:0.627566 29:0.842295 30:0.643374 31:0.400384 32:0.703097 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.641942 38:0.648247 39:0.538907 40:0.620285 41:0.001250 42:0.076923 43:0.000000 44:0.444444 45:0.329670 46:0.000000 #docid = GX006-78-14807905 inc = 0.836439861614166 prob = 0.1274
0 qid:9454 1:0.037453 2:0.500000 3:0.666667 4:0.000000 5:0.045283 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.026492 12:0.500000 13:0.617266 14:0.000000 15:0.029426 16:0.001966 17:0.090909 18:0.150000 19:0.400000 20:0.001966 21:0.869783 22:0.937777 23:0.409819 24:0.943146 25:1.000000 26:1.000000 27:0.764072 28:1.000000 29:1.000000 30:1.000000 31:0.444961 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.929479 38:0.980416 39:0.398730 40:0.984854 41:0.074175 42:0.250000 43:0.031250 44:0.333333 45:0.197531 46:0.000000 #docid = GX027-28-2070535 inc = 1 prob = 0.132641
0 qid:9454 1:0.037453 2:0.500000 3:0.666667 4:0.000000 5:0.045283 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.026492 12:0.500000 13:0.617266 14:0.000000 15:0.029426 16:0.001966 17:0.090909 18:0.150000 19:0.400000 20:0.001966 21:0.869783 22:0.937777 23:0.409819 24:0.943146 25:1.000000 26:1.000000 27:0.764072 28:1.000000 29:1.000000 30:1.000000 31:0.444961 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.929479 38:0.980416 39:0.398730 40:0.984854 41:0.074175 42:0.250000 43:0.031250 44:0.333333 45:0.197531 46:0.000000 #docid = GX027-28-2070535 inc = 1 prob = 0.132641
0 qid:9454 1:0.037453 2:0.500000 3:0.666667 4:0.000000 5:0.045283 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.026492 12:0.500000 13:0.617266 14:0.000000 15:0.029426 16:0.001966 17:0.090909 18:0.150000 19:0.400000 20:0.001966 21:0.869783 22:0.937777 23:0.409819 24:0.943146 25:1.000000 26:1.000000 27:0.764072 28:1.000000 29:1.000000 30:1.000000 31:0.444961 32:1.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.929479 38:0.980416 39:0.398730 40:0.984854 41:0.074175 42:0.250000 43:0.031250 44:0.333333 45:0.197531 46:0.000000 #docid = GX027-28-2070535 inc = 1 prob = 0.132641
0 qid:5806 1:1.000000 2:0.000000 3:0.062500 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.062500 14:0.000000 15:1.000000 16:0.738499 17:0.050000 18:0.047297 19:0.294118 20:0.738488 21:0.322460 22:0.000000 23:0.108376 24:0.129463 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.460015 30:0.000000 31:0.000000 32:0.125282 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.326475 38:0.000000 39:0.109344 40:0.130686 41:0.202235 42:0.500000 43:0.545455 44:0.571429 45:0.481928 46:0.000000 #docid = GX114-49-13552232 inc = 1 prob = 0.0700233
0 qid:5806 1:1.000000 2:0.000000 3:0.062500 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.062500 14:0.000000 15:1.000000 16:0.738499 17:0.050000 18:0.047297 19:0.294118 20:0.738488 21:0.322460 22:0.000000 23:0.108376 24:0.129463 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.460015 30:0.000000 31:0.000000 32:0.125282 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.326475 38:0.000000 39:0.109344 40:0.130686 41:0.202235 42:0.500000 43:0.545455 44:0.571429 45:0.481928 46:0.000000 #docid = GX114-49-13552232 inc = 1 prob = 0.0700233
0 qid:5806 1:1.000000 2:0.000000 3:0.062500 4:0.000000 5:1.000000 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.000000 13:0.062500 14:0.000000 15:1.000000 16:0.738499 17:0.050000 18:0.047297 19:0.294118 20:0.738488 21:0.322460 22:0.000000 23:0.108376 24:0.129463 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.460015 30:0.000000 31:0.000000 32:0.125282 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.326475 38:0.000000 39:0.109344 40:0.130686 41:0.202235 42:0.500000 43:0.545455 44:0.571429 45:0.481928 46:0.000000 #docid = GX114-49-13552232 inc = 1 prob = 0.0700233
0 qid:3238 1:0.167131 2:0.000000 3:0.000000 4:0.000000 5:0.166667 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.136398 12:0.000000 13:0.000000 14:0.000000 15:0.135760 16:0.120947 17:0.000000 18:0.000000 19:0.818182 20:0.120652 21:0.897587 22:0.774014 23:0.762492 24:0.816557 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.900426 38:0.777208 39:0.763082 40:0.818443 41:0.000000 42:0.000000 43:0.000000 44:0.500000 45:0.605263 46:0.000000 #docid = GX271-76-11856447 inc = 1 prob = 0.259247
0 qid:3238 1:0.167131 2:0.000000 3:0.000000 4:0.000000 5:0.166667 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.136398 12:0.000000 13:0.000000 14:0.000000 15:0.135760 16:0.120947 17:0.000000 18:0.000000 19:0.818182 20:0.120652 21:0.897587 22:0.774014 23:0.762492 24:0.816557 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.900426 38:0.777208 39:0.763082 40:0.818443 41:0.000000 42:0.000000 43:0.000000 44:0.500000 45:0.605263 46:0.000000 #docid = GX271-76-11856447 inc = 1 prob = 0.259247
0 qid:3238 1:0.167131 2:0.000000 3:0.000000 4:0.000000 5:0.166667 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.136398 12:0.000000 13:0.000000 14:0.000000 15:0.135760 16:0.120947 17:0.000000 18:0.000000 19:0.818182 20:0.120652 21:0.897587 22:0.774014 23:0.762492 24:0.816557 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.900426 38:0.777208 39:0.763082 40:0.818443 41:0.000000 42:0.000000 43:0.000000 44:0.500000 45:0.605263 46:0.000000 #docid = GX271-76-11856447 inc = 1 prob = 0.259247
0 qid:9373 1:0.011334 2:0.000000 3:0.333333 4:0.000000 5:0.010825 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.011451 12:0.000000 13:0.361663 14:0.000000 15:0.010937 16:0.006593 17:0.008230 18:0.368421 19:0.222222 20:0.006469 21:0.396088 22:0.086605 23:0.344164 24:0.050809 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.460015 30:0.139741 31:0.231968 32:0.111047 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.307329 38:0.069413 39:0.251554 40:0.037943 41:0.122107 42:0.043011 43:0.000000 44:0.400000 45:0.200000 46:0.000000 #docid = GX070-59-1248086 inc = 0.796115539176655 prob = 0.112821
0 qid:9373 1:0.011334 2:0.000000 3:0.333333 4:0.000000 5:0.010825 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.011451 12:0.000000 13:0.361663 14:0.000000 15:0.010937 16:0.006593 17:0.008230 18:0.368421 19:0.222222 20:0.006469 21:0.396088 22:0.086605 23:0.344164 24:0.050809 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.460015 30:0.139741 31:0.231968 32:0.111047 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.307329 38:0.069413 39:0.251554 40:0.037943 41:0.122107 42:0.043011 43:0.000000 44:0.400000 45:0.200000 46:0.000000 #docid = GX070-59-1248086 inc = 0.796115539176655 prob = 0.112821
0 qid:9373 1:0.011334 2:0.000000 3:0.333333 4:0.000000 5:0.010825 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.011451 12:0.000000 13:0.361663 14:0.000000 15:0.010937 16:0.006593 17:0.008230 18:0.368421 19:0.222222 20:0.006469 21:0.396088 22:0.086605 23:0.344164 24:0.050809 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.460015 30:0.139741 31:0.231968 32:0.111047 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.307329 38:0.069413 39:0.251554 40:0.037943 41:0.122107 42:0.043011 43:0.000000 44:0.400000 45:0.200000 46:0.000000 #docid = GX070-59-1248086 inc = 0.796115539176655 prob = 0.112821
0 qid:2864 1:0.044444 2:0.500000 3:1.000000 4:0.000000 5:0.077778 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.044444 12:0.500000 13:0.942473 14:0.000000 15:0.077778 16:0.009095 17:0.761905 18:1.000000 19:0.300000 20:0.009760 21:0.580188 22:0.347649 23:0.256974 24:0.232536 25:0.335998 26:0.000000 27:0.493724 28:0.020379 29:0.221164 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.639402 38:0.372783 39:0.300159 40:0.257946 41:0.086570 42:0.227273 43:0.100000 44:0.333333 45:0.314815 46:0.000000 #docid = GX225-90-14301935 inc = 1 prob = 0.0793159
0 qid:2864 1:0.044444 2:0.500000 3:1.000000 4:0.000000 5:0.077778 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.044444 12:0.500000 13:0.942473 14:0.000000 15:0.077778 16:0.009095 17:0.761905 18:1.000000 19:0.300000 20:0.009760 21:0.580188 22:0.347649 23:0.256974 24:0.232536 25:0.335998 26:0.000000 27:0.493724 28:0.020379 29:0.221164 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.639402 38:0.372783 39:0.300159 40:0.257946 41:0.086570 42:0.227273 43:0.100000 44:0.333333 45:0.314815 46:0.000000 #docid = GX225-90-14301935 inc = 1 prob = 0.0793159
0 qid:2864 1:0.044444 2:0.500000 3:1.000000 4:0.000000 5:0.077778 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.044444 12:0.500000 13:0.942473 14:0.000000 15:0.077778 16:0.009095 17:0.761905 18:1.000000 19:0.300000 20:0.009760 21:0.580188 22:0.347649 23:0.256974 24:0.232536 25:0.335998 26:0.000000 27:0.493724 28:0.020379 29:0.221164 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.639402 38:0.372783 39:0.300159 40:0.257946 41:0.086570 42:0.227273 43:0.100000 44:0.333333 45:0.314815 46:0.000000 #docid = GX225-90-14301935 inc = 1 prob = 0.0793159
2 qid:9892 1:0.200204 2:0.000000 3:0.000000 4:0.000000 5:0.200204 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.194517 12:0.000000 13:0.000000 14:0.000000 15:0.194562 16:0.060391 17:0.000000 18:0.000000 19:0.300000 20:0.060058 21:0.883021 22:0.680971 23:0.762767 24:0.556758 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.884861 38:0.738033 39:0.750831 40:0.636781 41:0.000000 42:0.000000 43:0.000000 44:0.250000 45:0.073684 46:0.000000 #docid = GX261-28-13788900 inc = 1 prob = 0.922678
2 qid:9892 1:0.200204 2:0.000000 3:0.000000 4:0.000000 5:0.200204 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.194517 12:0.000000 13:0.000000 14:0.000000 15:0.194562 16:0.060391 17:0.000000 18:0.000000 19:0.300000 20:0.060058 21:0.883021 22:0.680971 23:0.762767 24:0.556758 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.884861 38:0.738033 39:0.750831 40:0.636781 41:0.000000 42:0.000000 43:0.000000 44:0.250000 45:0.073684 46:0.000000 #docid = GX261-28-13788900 inc = 1 prob = 0.922678
2 qid:9892 1:0.200204 2:0.000000 3:0.000000 4:0.000000 5:0.200204 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:0.194517 12:0.000000 13:0.000000 14:0.000000 15:0.194562 16:0.060391 17:0.000000 18:0.000000 19:0.300000 20:0.060058 21:0.883021 22:0.680971 23:0.762767 24:0.556758 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:0.884861 38:0.738033 39:0.750831 40:0.636781 41:0.000000 42:0.000000 43:0.000000 44:0.250000 45:0.073684 46:0.000000 #docid = GX261-28-13788900 inc = 1 prob = 0.922678
0 qid:1828 1:0.001812 2:0.008197 3:0.333333 4:0.000000 5:0.002264 6:0.000000 7:0.000000 8:0.000000 9:0.000000 10:0.000000 11:1.000000 12:0.025056 13:0.089974 14:0.000000 15:1.000000 16:0.002339 17:0.007722 18:0.411765 19:0.357143 20:0.002053 21:1.000000 22:0.775848 23:0.894873 24:0.523668 25:0.782060 26:0.806594 27:0.989250 28:0.572954 29:0.054352 30:0.019282 31:0.001359 32:0.021443 33:0.000000 34:0.000000 35:0.000000 36:0.000000 37:1.000000 38:0.769247 39:0.880609 40:0.539174 41:0.003413 42:0.010699 43:0.130435 44:0.833333 45:0.469388 46:0.000000 #docid = GX106-56-7952057 inc = 1 prob = 0.342898
